category_id,row_id,doc_id,date,title,title_only,needs_review,annual_block,name,review_purpose,excerpt
C0251,4535096,paper:W7148681334,2026-01-01,Multi-Objective Intelligent Control of Bi-Directional V2X Charging Using NSGA-II in an Integrated Energy Management System,False,False,2025H2_2026H1,充电站选址与充电调度,新增候选或新类型补审,"This study presents the development and evaluation of an intelligent control system for a real-time bi-directional Electric Vehicle (EV) charging infrastructure integrated with solar Photovoltaic (PV), Energy Storage Systems (ESS), and the power grid. The proposed system aims to optimize energy flow decisions such as cost minimization, energy efficiency maximization, and prioritization of renewable sources. Two evolutionary optimization techniques are implemented and compared: a traditional single-objective Genetic Algorithm (GA) and the Non-dominated Sorting Genetic Algorithm II (NSGA-II). The GA approach focuses solely on minimizing operati"
C0534,4159131,paper:W4412459421,2025-07-16,Techno-economic design of zero-energy detached house’s energy system with water electrolysis-based hydrogen waste heat under Nordic climate conditions,False,False,2025H2_2026H1,氢能技术经济与生命周期,新增候选或新类型补审,"This paper investigates the cost-optimal dimensioning of energy systems for a detached house in cold climates, focusing on the economic potential of integrating waste heat from water electrolysis-based hydrogen production into district heating (DH) networks. It evaluates 25-year lifecycle costs (LCCs) for various energy system configurations, including DH systems with commercial and zero-emission DH prices, a ground source heat pump (GSHP) with an electric backup heater and photovoltaic (PV) panels, and a GSHP system integrated with DH and PV panels under different DH pricing models. Results show that a zero-emission DH price reduces LCC by 7"
C0534,4187694,paper:W4413295108,2025-08-18,"Levelized Cost of Hydrogen from offtakers standpoint: An overlooked perspective via case studies in Warrnambool, Australia",False,False,2025H2_2026H1,氢能技术经济与生命周期,新增候选或新类型补审,"Green hydrogen is a promising energy vector for replacing fossil fuels in hard-to-abate sectors, but its cost hinders widespread deployment. This research develops an exact MILP model to optimize the design of integrated green energy projects, minimizing the total annual cost between different power configurations. The model is applied to a case study in regional Victoria, Australia, which supports a fleet of nine fuel cell electric buses requiring 1,160 kg of hydrogen per week. The optimal system includes a 453 kW electrolyzer, 212 kg of storage in compressed hydrogen vessels, 704 kW of solar PV and 635 kW of wind power, firmed with grid ele"
C0534,4377986,paper:W7117984459,2026-01-02,"Techno-economic analysis of hydrogen-to-power, ammonia-to-power pathway with biomass-to-power integration",True,False,2025H2_2026H1,氢能技术经济与生命周期,新增候选或新类型补审,
C0191,4271164,paper:W4416349138,2025-11-19,Features of Metal Hydrides for Hydrogen Storage,False,False,2025H2_2026H1,固态储氢材料与反应器,新增候选或新类型补审,"It was shown, that porous nickel, the absorption was 0.7 wt.% at 15 atm and 300◦C. Magnesium absorbed hydrogen up to 1.5 wt.%. The aluminum-nickel alloy samples did not show any hydrogenation under any conditions. Titanium powders absorbed hydrogen at a level of 3.8 wt.% at 12 atm and 700◦C, which is slightly lower than the theoretical value of 4.04 wt%. TiH2.Lithium LiH samples showed high absorption values. At 700◦C and a pressure of 12 atm, the amount of hydrogen in lithium metal was 12.5 wt.% , therefore, to obtain good absorption (> 6 wt.%) requires high temperatures (700◦C) and high pressures (> 15 atm)."
C0191,4246694,paper:W4415488455,2025-10-24,"Solid-State Hydrogen Storage Materials with Excellent Selective Hydrogen Adsorption in the Presence of Alkanes, Oxygen, and Carbon Dioxide by Atomic Layer Amorphous Al2O3 Encapsulation",False,False,2025H2_2026H1,固态储氢材料与反应器,新增候选或新类型补审,"Abstract Metal hydrides with high hydrogen density provide promising hydrogen storage paths for hydrogen transportation. However, the requirement of highly pure H 2 for re-hydrogenation limits its wide application. Here, amorphous Al 2 O 3 shells (10 nm) were deposited on the surface of highly active hydrogen storage material particles (MgH 2 –ZrTi) by atomic layer deposition to obtain MgH 2 –ZrTi@Al 2 O 3 , which have been demonstrated to be air stable with selective adsorption of H 2 under a hydrogen atmosphere with different impurities (CH 4 , O 2 , N 2 , and CO 2 ). About 4.79 wt% H 2 was adsorbed by MgH 2 –ZrTi@10nmAl 2 O 3 at 75 °C unde"
C0191,4507013,paper:W7140319980,2026-03-25,"First principles investigations of the effect of physical aspect on hydrogen storage capacity of double perovskites hydrides X2LiKH6 (X = Mg, Ca, Sr)",True,False,2025H2_2026H1,固态储氢材料与反应器,新增候选或新类型补审,
C0566,4610278,paper:W7162553901,2026-05-27,Metal steam reforming in storing and transporting hydrogen: A review and perspectives on the utilization of fluidized bed technology,False,False,2025H2_2026H1,蒸汽重整制氢与合成气,新增候选或新类型补审,"Metal steam reforming is a promising approach for on-demand hydrogen production. The concept relies on reversible oxidation-reduction cycles, where metals react with steam to release hydrogen and heat, and metal oxides are regenerated using renewable energy, enabling energy storage and transportation. This review analyses metal steam reforming including thermochemical principles, material selection, and integration pathways, with emphasis on fluidized bed technology. Conducted analysis indicates that metals could offer high volumetric energy density, safe, non-cryogenic transport, and potential compatibility with existing boiler infrastructur"
C0566,4512260,paper:W7142795800,2026-02-28,Preparation of Ni-Co/Al2O3 Catalyst by Redox Method for Hydrogen Production by Sewage Sludge Pyrolysis Volatiles Steam Reforming,True,False,2025H2_2026H1,蒸汽重整制氢与合成气,新增候选或新类型补审,
C0566,4374092,paper:W7117558611,2025-12-30,Numerical and experimental investigation of serpentine-channel methanol steam reforming reactors for efficient hydrogen supply,True,False,2025H2_2026H1,蒸汽重整制氢与合成气,新增候选或新类型补审,
C0276,4393552,paper:W7123526014,2026-01-01,Scalable synthesis of spherical graphite/ZnO composite anodes for high-performance lithium-ion batteries,False,False,2025H2_2026H1,锂离子电池负极材料,新增候选或新类型补审,"over 150 cycles, significantly outperforming pristine SG and ZnO, owing to its excellent charge transport capability and enhanced electrochemical kinetics. This simple yet versatile strategy opens a new pathway for engineering high-performance oxide-carbon hybrids for next-generation rechargeable batteries."
C0276,4504796,paper:W7140202412,2026-01-01,Design Principles of structured lithium metal anodes for high-energy batteries,False,False,2025H2_2026H1,锂离子电池负极材料,新增候选或新类型补审,"Constructing high-energy batteries through three structural design strategies of LMAs using pure Li, alloys and composite structures."
C0276,4398830,paper:W7124435106,2026-01-16,Harnessing tailored fluorinated metal-organic frameworks enables high ionic conductivity and stability in solid-state electrolytes for lithium metal batteries,True,False,2025H2_2026H1,锂离子电池负极材料,新增候选或新类型补审,
C0169,4654134,paper:W7166022653,2026-01-01,Variance-Aware Residual Correction for Robust Multi-Task Lithium-Ion Battery Prognostics,True,True,2025H2_2026H1,电池荷电状态健康状态与建模,新增候选或新类型补审,
C0169,4158677,paper:W4412451948,2025-07-15,Electrochemical modeling in lithium batteries: Pathways to next-generation power sources,False,True,2025H2_2026H1,电池荷电状态健康状态与建模,新增候选或新类型补审,"Recently, various aspects of lithium batteries' performance have been modeled. Modeling electrochemical reactions in lithium batteries is a valuable method for understanding their physical and chemical characteristics. In this method, the effect of structural, physical, and kinetic variables can be determined, and the battery performance is evaluated according to the lithium-ion concentration in the electrolyte, electrode potential, and overpotential. Furthermore, combining degradative, mechanical, and thermal models can simulate other battery characteristics, such as the life cycle, mechanical stress, and temperature. This paper provides a c"
C0169,4659833,paper:W7166589637,2026-06-26,Physics-Informed Neural Network with Transfer Learning for State Estimation in Lithium-Ion Batteries using the Single Particle Model with Electrolyte,False,True,2025H2_2026H1,电池荷电状态健康状态与建模,新增候选或新类型补审,"Physics-informed neural networks (PINNs) have emerged as a powerful tool for solving nonlinear partial differential equations (PDEs), including battery electrochemical models. They typically en-force conservation laws within the loss function to ensure physically consistent solutions. Tradi-tional numerical methods such as finite difference, finite volume, and finite element techniques, re-ly on discretization and can be computationally expensive for nonlinear systems. To address this challenge, PINNs offer improved scalability, particularly for reduced-order models like the single particle model with electrolyte (SPMe). The SPMe describes li"
