category_id,name,source,doc_id,date,title,text_excerpt,confidence,needs_review
N0412,Electric power / Electric power industry / Electric energy,policy,policy:bfeb5830e2f4a417e2a38695,2023-11-05,《电网运行规则》（电监会令第22号）,《电网运行规则（试行）》已经2006年10月26日国家电力监管委员会主席办公会议通过，现予公布，自2007年1月1日起施行。 主 席 柴松岳 二○○六年十一月三日 电网运行规则（试行） 第一章 总 则 第一条 为了保障电力系统安全、优质、经济运行，维护社会公共利益和电力投资者、经营者、使用者的合法权益，根据《中华人民共和国电力法》、《电力监管条例》和《电网调度管理条例》，制定本规则。 第二条 电网运行坚持安全第一、预防为主的方针。电网企业及其电力调度机构、电网使用者和相关单位应当共同维护电网的安全稳定运行。 第三条 电网运行实行统一调度、分级管理。 电力调度应当公开、公平、公正。 本规则所称电力调度，是指电力调度机构（以下简称调度机构）对电网运行进行的组织、指挥、指导和协调。 第四条 国家电力监管委员会及其派出机构（以下简称电力监管机构）依法对电网运行实施监管。 第五条 本规则适用于省级以上调度机构及其调度管辖范围内的电网企业、电网使用者和相关规划设计、施工建设、安装调试、研究开发等单位。 第二章 规划、设计与建设 第六条 电力系统的规划、设计和建设应当遵守国家有关规定和有关国家标准、行业标准。 第七条 电网与电源建设应当统筹考虑，合理布局，协调发展。 电网结构应当安全可靠、经济合理、技术先进、运行灵活，符合《电力系统安全稳定导则》和《电力系统技术导则》的要求。 第八条 经政府有关部门依法批准或者核准的拟并网机组，电网企业应当按期完成相应的电网一次设备、二次设备的建设、调试、验收和投入使用，保证并网机组电力送出的必要网络条件。 第九条 电力二次系统应当统一规划、统一设计，并与电力一次系统的规划、设计和建设同步进行。电网使用者的二次设备和系统应当符合电网二次系统技术规范。 第十条 涉及电网运行的接口技术规范，由调度机构组织制定，并报电力监管机构备案后施行。拟并网设备应当符合接口技术规范。 第十一条 电网企业和电网使用者应当采用符合国家标准、行业标准和相关国际标准，并经政府有关部门核准资质的检验机构检验合格的产品。 第十二条 在采购与电网运行相关或者可能影响电网运行特性的设备前，业主方应当组织包括调度机构在内的有关机构和专家对技术规范书进行评审。 第十三条 电网企业、电网使用者和受业主委托工作的相关单位，应当交换规划设计、施工调试等工作所需资料。 第三章 并网与互联 第十四条 新建、改建、扩建的发电工程、输电工程和变电工程投入运行前，拟并网方应当按照要求向调度机构提交并网调度所必需的资料。资料齐备的，调度机构应当按照规定程序向拟并网方提供继电保护、安全自动装置的定值和调度自动化、电力通信等设备的技术参数。 第十五条 新建、改建、扩建的发电工程、输电工程和变电工程投入运行前，调度机构应当对拟并网方的新设备启动并网提供有关技术指导和服务，适时编制新设备启动并网调度方案和有关技术要求，并协调组织实施。拟并网方应当按照新设备启动并网调度方案完成启动准备工作。 第十六条 新建、改建、扩建的发电工程、输电工程和变电工程投入运行前，拟并网方的二次系统应当完成与调度机构的联合调试、定值和数据核对等工作，并交换并网调试和运行所必需的数据资料。 第十七条 新建、改建、扩建的发电工程、输电工程和变电工程投入运行前，调度机构应当根据国家有关规定、技术标准和规程，组织认定拟并网方的并网基本条件。拟并网方不符合并网基本条件的，调度机构应当向拟并网方提出改进意见。 第十八条 发电厂需要并网运行的，并网双方应当在并网前签订并网调度协议。 电网与电网需要互联运行的，互联双方应当在互联前签订互联调度协议。 并网双方或者互联双方应当根据平等互利、协商一致和确保电力系统安全运行的原则签订协议并严格执行。 第十九条 发电厂、电网不得擅自并网或者互联，不得擅自解网。 第二十条 新建、改建、扩建的发电机组并网应当具备下列基本条件： （一）新投产的电气一次设备的交接试验项目完整，符合有关标准和规程； （二）发电机组装设符合国家标准或者行业标准的连续式自动电压调节器；100兆瓦以上火电机组、核电机组，50兆瓦以上水电机组的励磁系统原则上配备电力系统稳定器或者具备电力系统稳定器功能； （三）发电机组参与一次调频； （四）参与二次调频的100兆瓦以上的火电机组，40兆瓦以上非灯泡贯流式水电机组和抽水蓄能机组原则上具备自动发电控制功能，参与电网闭环自动发电控制；特殊机组根据其特性确定调频要求； （五）发电机组具备进相运行的能力，机组实际进相运行能力根据机组参数和进相试验结果确定； （六）拟并网方在调度机构的统一协调下完成发电机励磁系统、调速系统、电力系统稳定器、发电机进相能力、自动发电控制、自动电压控制、一次调频等调试，其性能和参数符合电网安全稳定运行需要；调试由具有资质的机构进行，调试报告应当提交调度机构，调度机构应当为完成调试提供必要的条件； （七）发电厂至调度机构具备两个以上可用的独立路由的通信通道； （八）发电机组具备电量采集装置并能够通过调度数据专网将关口数据传送至调度机构； （九）发电厂调度自动化设备能够通过专线或者网络方式将实时数据传送至调度机构。 新建、改建、扩建的发电机组并网前应当进行并网安全性评价。并网安全性评价工作由电力监管机构组织实施。 第二十一条 发电厂与电网连接处应当装设断路器。断路器的遮断容量、故障清除时间和继电保护配置应当符合所在电网的技术要求。 分、合操作频繁的抽水蓄能电厂的主断路器，其开断容量和开断次数应当具有比常规电厂的主断路器更大的设计裕量。 第二十二条 主网直供用户并网应当具备下列基本条件： （一）主网直供用户向电网企业及其调度机构提供必要的数据，并能够向调度机构传送必要的实时信息； （二）主网直供用户的电能量计量点设在并网线路的产权分界处，电能量计量点处安装计量上网电量和受网电量的具有双向、分时功能的有功、无功电能表，并能将电能量信息传输至调度机构； （三）主网直供用户合理装设无功补偿装置、谐波抑制装置、自动电压控制装置、,0.6844658255577087,True
N0432,Resource (disambiguation) / Natural resource / Natural resource economics,paper,W7165741709,2026-06-24,Trends in research and development toward carbon neutrality and a circular economy in the Japanese concrete industry,"At present, Japan-similar to many other countries-is undertaking government-supported research and development aimed at transitioning the cement and concrete sectors toward carbon neutrality and a circular economy. This study introduces the approaches adopted by Japan’s cement industry, which operates under unique geological conditions with limited domestic resources, as well as the initiatives pursued within the concrete sector. Because Japan has emphasized resource and energy efficiency since the oil crisis of the 1970s, background information on research and development originally conducted to reduce resource consumption during that period is also incorporated. Although carbon neutrality is a global challenge, each country faces distinct historical and contextual constraints, including geological and resource-related boundary conditions. Research and development efforts must therefore be tailored to national circumstances. In this respect, Japan’s experience is presented here as an illustrative case.",0.08906025439500809,True
N0432,Resource (disambiguation) / Natural resource / Natural resource economics,paper,W7135054335,2026-03-12,New Brunswick - Class 8 - Farm tractor licence,"This PDF document titled ""New Brunswick - Class 8 - Farm tractor licence"" serves as an essential guide for individuals seeking to obtain a Class 8 licence in New Brunswick, Canada. It outlines the necessary requirements, procedures, and regulations governing the operation of farm tractors within the province. The publication includes detailed information regarding eligibility criteria, application processes, fee structures, and safety measures that aspiring drivers must adhere to. With clear illustrations, practical tips, and frequently asked questions, this resource is designed to facilitate the licensing process. It is a vital tool for prospective farm tractor operators, enhancing public safety and ensuring compliance with provincial laws. Original Page: https://www.easy-quizzz.com/ca/learners-practice-test/icbc-knowledge-test/nb-drivers-test-practice-pdf/",0.13496015965938568,True
N0432,Resource (disambiguation) / Natural resource / Natural resource economics,paper,W7109775074,2025-12-06,"Geopolitical Faultlines of Green Energy: Lithium Triangle, China's Rare Earths, and the Contested Energy Transition.","The global energy transition, driven by the imperative to mitigate climate change, presents a complex interplay of technological innovation, economic shifts, and profound geopolitical ramifications. This paper critically examines the emerging geopolitical faultlines inherent in the widespread adoption of green energy technologies, specifically focusing on the pivotal roles of lithium and rare earth elements (REEs). We analyze the Lithium Triangle region of South America (Argentina, Bolivia, and Chile), which holds a significant portion of the world's accessible lithium reserves, and China's near-monopoly over the extraction, processing, and supply chain of rare earth elements. The study investigates how the concentrated geographic distribution of these critical minerals, coupled with escalating global demand, is reconfiguring resource geopolitics, fostering new forms of competition, resource nationalism, and supply chain vulnerabilities. Through a critical geopolitical lens, we explore the socio-environmental impacts of extraction in these regions, the strategic responses of major powers, and the potential for these resource dependencies to either catalyze international cooperation or exacerbate interstate rivalries. The paper concludes by arguing that the green energy transition, while necessary, is intrinsically contested, presenting significant challenges to global stability and demanding integrated policy approaches that prioritize diversification, sustainability, and equitable governance of critical resources.",0.14655901491641998,True
N0432,Resource (disambiguation) / Natural resource / Natural resource economics,paper,W4414118446,2025-09-11,Optimal coordination of water-energy nexus resources in metropolitan water resource network for approaching carbon neutrality,"The water resource industry has been recognized for its substantial electricity consumption. Moreover, recent movements towards RE100 membership aimed at managing water resources have begun to expedite the technical demands for a novel coordination method. This study proposes the involvement of various types of electricity markets from the perspective of operators within a metropolitan water resource network consisting of flow and treatment capacity of each facility in each MWPF. The proposed method considers not only individual water treatment facilities, but also a comprehensive management approach for the network based on detailed interdisciplinary methods. The treatment capacity and deliverability of small hydropower generators (SHGs) at each node was linearized in piece-wise formation based on experimental and actual specifications provided by the corporation. The analysis is not based on social scientific context but purely con-ducted from the technical perspectives considering the treatment processes that have been neglected in the previous research. Participation in the economic demand response was simulated to avoid compromising the intraday procurement requirements of water resources. The variability mitigation by the renewable energy resources in the network was simulated to be less than 7 % during the entire scheduling period. The economic feasibility of REC markets with multipliers was improved by 58.47 % through appropriate hourly coordination, considering market settlement. The profit from participation in electricity market was simulated to be increased by 165.98 % and 174.32 % in S3 and S4.",0.7654702067375183,True
N0432,Resource (disambiguation) / Natural resource / Natural resource economics,paper,W7123349806,2026-01-12,A Unified AI-PureChain Framework for Verifiable Intrusion Prevention in Industrial IoT Systems,"Securing Industrial Internet of Things (IIoT) systems presents critical challenges due to resource constraints, expanding attack surfaces, and the inadequacy of conventional security solutions against sophisticated cyber threats. While AI-driven detection and blockchain technologies offer promise, existing frameworks suffer from computational inefficiency, lack of real-time prevention, or insufficient auditability. This paper introduces a unified AI-PureChain Intrusion Prevention Framework that tightly integrates deep learning-based threat detection with an immutable PureChain ledger using Proof of Authority and Association (PoA2) consensus. The proposed architecture achieves high-fidelity intrusion detection through hybrid CNN-BiLSTM models, attaining 99.76% accuracy on IoTForge Pro, 98.33% on WUSTL-IIoT-2021, and 98.11% on X-IIoTID datasets, while maintaining low inference latency (0.0016s). The PureChain layer ensures tamper-proof audit trails with 24.56 TPS throughput and 68ms commit time, enabling verifiable prevention actions. Experimental results demonstrate complete attack mitigation (0% success rate) under high-traffic conditions while maintaining minimal resource consumption (14.49% CPU, 448 MB memory, 12.95W power). This work represents a significant advancement in IIoT security by delivering a tightly coupled framework that simultaneously addresses detection accuracy, prevention reliability, and forensic accountability, thereby bridging critical gaps in current industrial security paradigms.",0.43948471546173096,True
N0443,Aerodynamics / Aerospace engineering / Airfoil,paper,W7117765223,2025-12-31,МҰНАЙ ЖӘНЕ МҰНАЙ ӨНІМДЕРІН ЖОҒАРЫ СЫРТҚЫ ЖҮКТЕМЕ ЖАҒДАЙЫНДА САҚТАУҒА АРНАЛҒАН ТІК ЦИЛИНДРЛІК РЕЗЕРВУАРЛАР ШАТЫРЫНЫҢ КОНСТРУКЦИЯСЫН ЗЕРТТЕУ,"This study comprehensively considered the issue of improving the roofing structures of vertical cylindrical steel tanks for storing oil and oil products under conditions of high external load. Such tanks are widely used in the energy and oil and gas industries, so their strength and reliability are of particular importance for production safety. Currently, tanks mainly use conical and spherical roofs. However, each of them has its own advantages and limitations. Although conical roofs are easy to manufacture and install, they are susceptible to asymmetric accumulation of snow mass and eccentric loads in large diameter tanks. While spherical roofs can effectively distribute the load, the complexity of their manufacturing preparation and metal losses are relatively high. The main goal of the study is to ensure the reliability of the overall structure while increasing the bearing capacity of the roof, as well as the economical use of material. During the study, the effect of aerodynamic and static loads on the roof surface was calculated, the nature of changes in snow and wind loads over time was studied. As a result of calculations, it was found that in traditional conical tents there is a concentration of stress, especially when exposed to high snow load. This, in turn, reduces the life of the structure and increases the risk of plastic deformations. Based on the results obtained, a hybrid roof structure reinforced with spherical elements was proposed. Such a structure evenly distributes the load and reduces the eccentric effect caused by asymmetric fall of the snow mass. In addition, spherical reinforcing elements increase the rigidity of the roof and limit deformation. According to research results, hybrid tents demonstrate high resistance to snow load up to 25-30%compared to traditional designs. The proposed engineering solution will not only increase the strength and reliability of tanks, but also increase their service life and reduce the frequency of maintenance. In addition, this approach will save construction materials and increase overall economic efficiency. Thus, the research results are an important scientific and practical direction for improving the infrastructure for storing oil and oil products.",0.027772273868322372,True
N0443,Aerodynamics / Aerospace engineering / Airfoil,paper,W4417186233,2025-11-30,Multi-objective and Multi-disciplinary Optimization of Vertical Axis Wind Turbine Blades,"The demand for renewable energy is increasing, leading to more research on Vertical Axis Wind Turbines (VAWTs) because they can be used in cities and rural areas. This review looks at the latest methods for improving the design of VAWT blades, to summarize the advancements in the multi-objective optimization and to highlight the interdisciplinary nature of the research, encompassing aerodynamics, materials science, and structural mechanics. It examines important factors like how air flows around the blades, their strength, and the materials used. The review also identifies gaps in current research and suggests future study directions. The goal is to enhance VAWT performance for better energy capture and use in various environments, especially where wind speeds are low. This research is crucial for advancing VAWT technology and making renewable energy more accessible and efficient. Aerodynamic performance remains a key focus, with computational fluid dynamic being the dominant method used for analysis. A few of the literature review findings are AI and machine learning are valuable tools for optimization but require validation. The structural and material innovations are advancing but need to be integrated with aerodynamic studies. Sustainable materials and manufacturing techniques are underexplored in the context of multi-objective optimization.",0.0438263863325119,True
N0443,Aerodynamics / Aerospace engineering / Airfoil,paper,W7161847293,2026-01-01,A Novel High-Dimensional Model Representation Approach for Uncertainty Quantification of Centrifugal Compressors,,0.1849893033504486,True
N0443,Aerodynamics / Aerospace engineering / Airfoil,paper,W7127628776,2026-02-03,Flow Behavior analysis over the NACA 4412 airfoil at Different angles of attack,"To design and optimize wings, rotor blades and aircraft, it is essential to have a good understanding of the aerodynamic properties of the wing. The aim of this numerical study is to examine and analyze the aerodynamic characteristics of a NACA4412 airfoil at different angles of attack, to capture the lift coefficient, drag coefficient and flow separation. The numerical results provide the variation of air pressure and speed when moving over the airfoil for different angles. We found that increasing the angle of attack increases the lift coefficient. At low angles of attack, the area adheres well to the profile, but beyond 14°, a significant stall occurs in the upper surface flow, forming a large recirculation and turbulence zone, which explains the sudden decrease in the lift coefficient from this angle. This study provides vital information on the aerodynamic performance characteristics of the NACA 4412 airfoil, which may be useful for the design of wind turbine blades, aircraft wings, and drones.",0.9900779724121094,True
N0443,Aerodynamics / Aerospace engineering / Airfoil,paper,W7204041457,2025-12-28,Analisis Karakteristik Aerodinamika Penambahan Spiroid Winglet Pada Naca 23015 Dengan Metode Computational Fluid Dynamic,"Improving aerodynamic efficiency is a primary focus in the aviation industry to reduce fuel consumption. One of the main causes of inefficiency is induced drag formed at the wingtips. The use of winglets has proven effective in addressing this issue, and the spiroid winglet is one design development that promises superior performance. This study aims to analyze and compare the aerodynamic characteristics, including the lift coefficient (CL), drag coefficient (CD), and lift-to-drag ratio (L/D), between a wing with a standard NACA 23015 airfoil and one modified with the addition of a spiroid winglet. The analysis was conducted using Computational Fluid Dynamics (CFD) numerical simulations with ANSYS 2025 R1 software. Simulations were performed on a three-dimensional wing model with varying angles of attack (AoA) of 0°, 2°, 4°, and 6° under airflow conditions of 230 m/s. Simulation results show that the addition of spiroid winglets has a significant impact. The configuration with spiroid winglets produces a consistently lower drag coefficient (CD) compared to the standard configuration, especially at high angles of attack. The most significant improvement is seen in the maximum L/D ratio. Flow visualization also confirms that the spiroid winglets are effective in dispersing and weakening the wingtip vortex. It is concluded that the implementation of spiroid winglets on the NACA 23015 airfoil successfully improves the overall aerodynamic efficiency, primarily through the reduction of induced drag, which leads to an improvement in the L/D ratio.",0.9801586270332336,True
N0443,Aerodynamics / Aerospace engineering / Airfoil,patent,patent:CN202610433325.1,2026-05-12,在役风电叶片挥舞变形在线监测、预警与挥舞量预测方法,本发明属于风电叶片变形监测技术领域，具体涉及在役风电叶片挥舞变形在线监测、预警与挥舞量预测方法，步骤包括：通过卫星定位装置同步连续采集叶片的静态数据；获取各个叶片叶尖的静态代表点位和静止基准平面方程；获取各个叶片的动态坐标训练序列；为每个叶片构建并标定独立的自适应卡尔曼滤波模型；启动各个叶片对应的自适应卡尔曼滤波模型，得到滤波后的动态坐标序列；计算得到叶片的挥舞变形量；基于预设的多级预警阈值，对叶片状态进行判断并执行相应的控制策略；预测未来一段时间内的叶片挥舞变形量，依据预测结果发出多级预警提示。本发明可实时获取叶片在运行过程中挥舞变形情况，并实时向风电机组反馈，提前调整风电叶片的控制策略。,0.7184261083602905,True
N0443,Aerodynamics / Aerospace engineering / Airfoil,patent,patent:CN202511453701A,2025-11-14,Novel float photovoltaic and prevent wind device,"The invention discloses a novel floating photovoltaic wind prevention device, which relates to the technical field of photovoltaic wind prevention and comprises a buoyancy support frame, wherein buoyancy cylinders are fixedly connected to four corners of the inner wall of the buoyancy support frame, a photovoltaic storage mechanism is arranged above the buoyancy support frame, a wind prevention mechanism is arranged below the buoyancy cylinders, the photovoltaic storage mechanism comprises a rail block, a ratchet wheel is rotatably connected to the top surface of the rail block, a peristaltic handle is fixedly connected to the top surface of the ratchet wheel, peristaltic wheels are rotatably connected to the outer side of the peristaltic handle, a limiting block is arranged on the side surface of the ratchet wheel, wind blades are fixedly connected to the top end of the peristaltic handle, and the wind prevention mechanism comprises four vertical arc plates.",0.6877446174621582,True
N0446,Noise (video) / Noise reduction / Phase noise,paper,W7108324731,2025-12-02,QUANTIFYING RELIABILITY DEGRADATION IN PROCESS PLANTS EXPOSED TO CYBER-PHYSICAL INTERFERENCE ON ROTATING EQUIPMENT SENSORS,"Rotating equipment sensors play a vital role in process plants ensuring continuity of operation but they are morevulnerable to cyber-physical interference than ever before that can silently compromise the reliability as time goesby. In this paper, I will discuss the ways in which physical degradation and intentional and accidental interferenceof the cyber domain corrupt sensor functionality, thus invalidating condition monitoring and predictivemaintenance systems. Based on the recent findings of vibrating screens, IoT-based sensor networks, secure stateestimation, and cross-domain attack vectors, the review provides evidence synthesis of the fact that reliabilitydegradation does not take place frequently through the same path. Rather, it is an outcome of mechanical stress,environmental noise, manipulation of data, and interference on a signal-level. The research study suggests aquantification model that incorporates drift analysis, noise variance analysis, and hybrid fault analysis as a solutionto improve the multifaceted dynamics of cyber-physical degradation within a rotating machine setting. The resultsindicate that there is a requirement of cohesive evaluation techniques and more robust sensing systems, especiallyin safety-related sectors when sensor drift or manipulation go unnoticed and result into capacity systemicbreakdowns.",0.01114784274250269,True
N0446,Noise (video) / Noise reduction / Phase noise,paper,W7162071227,2026-05-22,Tangent Correlation Load Signature for Appliance Detection in NILM System,"Non-intrusive load monitoring (NILM) can monitor the consumption of household appliances by analyzing the power input into the home. With the rapid increase in the number and types of household appliances, traditional NILM systems are gradually unable to cope with the challenges of appliance detection and recognition. In this work, we propose a novel load signature for NILM systems to realize new appliance detection as well as high-accuracy appliance recognition. Two tangent correlation methods, including tangent difference correlation and tangent-summation correlation, are in tegrated to construct the load signature. Experimental results on public NILM datasets confirm that the proposed method outperforms existing methods based on the voltage-current (V-I) trajectory, recurrence graph (RG), and Gramian angular field (GAF)",0.2976972758769989,True
N0446,Noise (video) / Noise reduction / Phase noise,paper,W7163363219,2026-01-01,Fine-Grained Hierarchical Perception Siamese Network for Battery Surface Defect Detection,"Battery surface defect detection is an essential part of maintaining quality standards in battery production. However, challenges persist when addressing defects with complex and variable shapes, particularly when there is low separability between the defects and the background. To tackle these issues, this paper introduces the Fine-Grained Hierarchical Perception Siamese Network for Battery Surface Defect Detection (FHS-Net), which detects defects by leveraging the differences between the inspected image and a reference image. The framework comprises a weight-sharing visual encoder, a Fine-Grained Enhancement Module (FGEM), and a Hierarchical Perception Decoder (HPD). Specifically, FGEM fuses adjacent stage feature maps from the backbone to capture fine-grained details at shallow levels and semantics at deeper levels, improving defect feature extraction. HPD calculates loss at each decoding layer, forming a hierarchical perception that enhances defect awareness from intermediate layers, progressively improving recognition accuracy. Furthermore, to enrich defect detection datasets, we collected a battery surface defect dataset named BSD, which consists of 2,183 images obtained from actual production lines using an automated optical inspection (AOI) camera. Comprehensive experiments performed on the BSD, NEU-SEG, and Magnetic-Tile-Defect datasets highlight the outstanding performance of the proposed framework.",0.017438527196645737,True
N0446,Noise (video) / Noise reduction / Phase noise,paper,W7131650600,2025-11-25,Adaptation and Performance Evaluation of Small-Scale Solar Beeswax Extractor,"Ethiopia is one of the few countries in the world with a long tradition of beekeeping.Honey is the most important primary product of beekeeping both from a quantitative and an economic point of view.Apiculture in eastern Ethiopia allows impoverished or low-income people to supplement their earnings by selling harvested bee products such as honey and beeswax at a suitable market.Due to the lack of technology, knowledge, and skill in honey production, honey and beeswax extraction is still very traditional in Ethiopia.This study aimed to adapt, manufacture, and evaluate the performance of the small-scale solar beeswax extractor.Temperature and Extracted beeswax weight recording were undertaken for extractor efficiency during the evaluation of loading different kg of honeycomb.The result shows the amount of beeswax extracted was increased with the honeycomb placed on the extractor.From 2kg and 6kg of honeycombs, 270g and 970g of beeswax were respectively extracted.However, the maximum efficiency of 20.05 % was obtained when the extractor was loaded with 4kg of honeycomb and placed under the sun for five hours.The color of the extracted beeswax also varies with the amount of honeycomb loaded; the best quality of the beeswax was obtained a light-yellow color at a temperature of 61.2C -64.3C.",0.615614652633667,True
N0446,Noise (video) / Noise reduction / Phase noise,patent,patent:CN202211697987.8,2026-03-24,一种调制整车噪音的方法及装置,本发明公开了一种调制整车噪音的方法，提出前馈控制与闭环控制相结合的谐波电流控制方案，进而依据所需的5次、7次、11次、13次谐波电流给定值得到注入到系统的谐波电压，并与基波电压叠加到一起作为控制电流的输出。本发明的谐波电流控制方法在整车噪音抑制方面有非常好的效果。,0.7040577530860901,True
N0446,Noise (video) / Noise reduction / Phase noise,patent,patent:CN202510529007A,2025-08-26,一种挂载式小型无人机声纹局放巡检方法及装置,本发明涉及数据处理技术领域，公开了一种挂载式小型无人机声纹局放巡检方法及装置，基于各线路支撑塔处的连接设备确定异形合并区域，根据所述异形合并区域对输电线路进行区域分割，得到各线路支撑塔的声纹巡检区；基于设备方位对所述声纹巡检区内的连接设备进行二次分类，得到声纹识别序列；根据影响主体和所述声纹识别序列中连接设备的识别数量，确定连接设备的纯净采集点，可以结合周围环境对声纹采集的干扰，确定较佳的采集点位，从而使得目标设备的声纹较为清晰纯净。,0.6859428882598877,True
N0456,Demand response / Peak demand / Load management,paper,W4414187715,2025-09-15,A Stackelberg-game based bi-level scheduling model of data center combined with shared energy storage considering price linkage and demand response,,0.19176636636257172,True
N0456,Demand response / Peak demand / Load management,paper,W4416812633,2025-11-29,Customized grey-box model for demand response probabilistic potential assessment of urban public buildings,,0.06905069202184677,True
N0456,Demand response / Peak demand / Load management,paper,W4416537596,2025-11-22,An optimal demand response energy trading model for VPP,"With the modern technological progressions, efficient management and proper utilization of energy resources in transmission and distribution system has become a momentous issue. In addition, power system is undergoing on account of unafforded power generation and distribution in smart grid which effect on energy trading platform that lead to unprofitably for energy producer and increase power loss. However, this paper proposes a virtual power plant (VPP) with the real-time demand response intellectual decision making pricing strategy for the energy bidding difficult by participating in electricity market. The main objective of this research is to develop an optimum energy regulation approach as well as its pricing strategy by considering uncertainness of renewable generations, and unpredictable load demand for future energies management request. The proposed VPP consists of solar energy, wind energy sources which effectively manage generated energy by considering uncertain load demand. For this study, fuzzy logic controller is considered to interconnect among them. The fuzzy rules are developed by using the human thinking so that it can tackle for any complex circumstances for any time of the day. Simulation results for dissimilar conditions of the diurnal are exposed in where fuzzy rules are occupied properly.",0.08931875973939896,True
N0456,Demand response / Peak demand / Load management,paper,W4415404155,2025-09-01,Multi-time scale optimal scheduling of integrated energy systems with multiple integrated demand responses,"In a bid to attain the carbon peaking and carbon neutrality objectives, integrated energy systems (IES) have seen extensive promotion and application. However, existing studies have not fully utilized the multi-timescale nature of integrated demand response (IDR), which limits the broader participation of IDR resources in system operation coordination. To further enhance the capability of IDR in optimizing IES operations and reduce system operating costs, this study puts forward a multi-timescale optimal scheduling model for IES with IDR taken into account. First, based on the multi-timescale characteristics of IDR, models for different types of IDR resources are established to address system requirements across varying timescales. The day-ahead stage focuses on the economic operation of IES over a scheduling cycle, formulating an economically optimal day-ahead dispatch plan while incorporating a price-based demand response model. In the intraday scheduling stage, the correlations and complementarities of cooling, heating, and electricity across different timescales are considered. This stage is divided into long and short timescales to solve the adjusted outputs of cooling, heating, and electrical equipment, while incorporating a heat-electricity substitutable demand response model and an interruptible demand response model for electrical loads. Finally, case simulations demonstrate that compared to traditional models, the proposed model can effectively exploit demand response potential, narrow the gap between peak and valley loads, and lower system operating costs.",0.22115467488765717,True
N0456,Demand response / Peak demand / Load management,patent,patent:CN202511300791A,2025-10-17,User-demand-oriented power transaction matching recommendation method and system,"The invention is suitable for the field of power demand analysis, and provides a power transaction matching recommendation method and a power transaction matching recommendation system for user demands, wherein the power transaction matching recommendation method comprises the steps of obtaining power consumption data of users, and generating a resonance group and a feature pack with similar power consumption modes and risk bearing capacity; the method comprises the steps of generating an electricity utilization comprehensive bidding plan by combining resonance group characteristics and real-time market data, conducting transaction matching based on the bidding plan, preferentially selecting power generation resources closest to electricity, introducing green energy overflow price coefficients, outputting a success result, conducting investment combination optimization analysis according to the success result, and generating a customized electric package containing traditional energy, new energy and stored energy by combining user risk preference. By means of multidimensional data integration and intelligent algorithm application, accurate matching of power generation resources and user demands is achieved, power transaction efficiency and user satisfaction are improved, and new energy consumption and sustainable development of a power market are promoted.",0.7843194007873535,True
N0456,Demand response / Peak demand / Load management,patent,patent:CN202610306508.7,2026-04-10,A quantitative analysis method and system for energy storage needs of microgrid group users,"The invention relates to a quantitative analysis method and system for energy storage demand of microgrid group users, which belongs to the technical field of power system user-side energy storage planning and demand analysis; it solves the problem that the existing microgrid group user energy storage demand analysis method does not take into account multiple objectives and multiple operation modes for quantitative analysis; the method comprises the following steps of : acquiring a typical daily net load curve of each microgrid in a microgrid group, calculating a difference value between a load at each moment and new energy output, and identifying a new energy consumption pressure interval and a reliable power supply pressure interval; superimpose the net load curve to determine the energy storage complementary window; with the goal of optimizing economy, environmental protection and power supply reliability, energy storage demand analysis models in independent and shared modes are constructed respectively, and energy storage capacity and power demand values are quantitatively obtained; compare the demand critical values under different target combinations to obtain the first comprehensive energy storage demand value of microgrid users and the second comprehensive energy storage demand value of microgrid group users; the invention is applied to microgrids",0.778713583946228,True
N0456,Demand response / Peak demand / Load management,patent,patent:CN202511124727A,2025-12-30,一种基于供给需求结构的水风光储调度方法、系统、设备及介质,本发明公开了一种基于供给需求结构的水风光储调度方法、系统、设备及介质，属于水风光储调度技术领域，包括对电源储能机机组、电网负荷、电网数据进行实时跟踪监控和收集；基于电源储能机机组、电网负荷、电网数据构建能源出力预测模型和电网能源需求模型；对比能源出力预测模型和电网负荷需求预测模型，制定详细多目标调度优化策略；根据多目标调度优化策略进行电源、电网参数优化调整，对调整后的电网负荷状态以及能源出力状态进行适配。本发明根据多目标调度优化策略进行电源、电网参数优化调整，对调整后的电网负荷状态以及能源出力状态进行适配，提高了优化调度方案的准确性和实时性。,0.7592266201972961,True
