family,scenario,category_id,name,baseline_rank,rank,score,unit_id
core,remove_current,C0532,钙钛矿叠层太阳能电池,126.0,113.0,70.56154768019174,
core,remove_current,C0533,氮化镓功率与结器件,181.0,178.0,57.93528505392911,
core,remove_current,C0534,氢能技术经济与生命周期,129.0,121.0,69.80825201164184,
core,remove_current,C0552,微电网能量管理与经济调度,128.0,123.0,69.67984934086628,
core,remove_current,C0555,锌空气电池,134.0,126.0,69.2518404382811,
core,remove_current,C0556,水系锌离子电池,21.0,21.0,90.60092449922958,
core,remove_current,C0564,波浪能转换装置,179.0,174.0,58.99674713234035,
core,remove_current,C0576,碱性水电解制氢,131.0,124.0,69.61136791645266,
core,remove_current,C0577,质子交换膜水电解制氢,127.0,115.0,70.28762198253723,
core,remove_current,C0592,电池荷电状态估计,106.0,105.0,72.25646293442904,
core,remove_current,C0593,电池健康状态与寿命预测,68.0,64.0,80.41431261770245,
core,remove_current,C0598,锂资源提取与分离,109.0,107.0,71.99109741482621,
core,remove_current,C0616,锂金属负极界面稳定与枝晶抑制,115.0,106.0,72.17086115391199,
core,remove_current,C0622,谐振与软开关变换器,186.0,184.0,56.11196712891628,
core,remove_current,C0633,区域供热供冷系统,166.0,166.0,61.65040232836843,
core,remove_current,C0634,二氧化碳催化加氢与甲烷化,141.0,138.0,67.48844375963019,
core,remove_current,C0671,二氧化碳固体吸附捕集,113.0,108.0,71.90549563430918,
core,remove_current,C0672,漂浮式海上风电平台,132.0,131.0,68.43862352336927,
core,remove_current,C0675,风电出力预测,138.0,137.0,67.84797123780174,
core,remove_current,C0680,生物质气化制合成气,140.0,129.0,68.61838726245504,
core,remove_current,C0684,电池热失控与传播,123.0,111.0,70.79267248758774,
core,remove_current,C0700,永磁同步电机控制,168.0,167.0,61.47063858928266,
core,remove_current,C0712,电力负荷预测,165.0,162.0,62.78034583119327,
core,remove_current,C0714,层状及富镍锂电正极材料,103.0,94.0,75.01284026707754,
core,remove_current,C0723,光伏光热联合系统,136.0,127.0,68.90087313816127,
core,remove_current,C0727,钠离子电池负极材料,94.0,88.0,76.29686697483307,
core,remove_current,C0728,钠离子电池正极材料,78.0,66.0,79.8322205101866,
core,remove_current,C0744,潜热储热系统,95.0,90.0,76.18558466016093,
emerging,remove_multiyear_growth,C0024,海洋资源开发与海上工程,24.0,30.0,83.99312551854923,
emerging,remove_multiyear_growth,C0048,配电网柔性调度与协同规划,26.0,23.0,85.85990280905536,
emerging,remove_multiyear_growth,C0091,等离子体湍流与不稳定性,21.0,19.0,86.70143415906128,
emerging,remove_multiyear_growth,C0098,建筑与工业冷却节能,27.0,26.0,84.60945833827189,
emerging,remove_multiyear_growth,C0115,二氧化碳吸收溶解与水合物,35.0,33.0,82.88491169847102,
emerging,remove_multiyear_growth,C0121,波浪能装置与海洋水动力,12.0,11.0,89.53419461894039,
emerging,remove_multiyear_growth,C0124,电力系统碳计量与低碳调度,4.0,4.0,93.61147327249022,
emerging,remove_multiyear_growth,C0130,能源网络安全与隐私保护,1.0,1.0,95.23527320137492,
emerging,remove_multiyear_growth,C0140,厌氧微生物产甲烷机制,43.0,43.0,77.00011852554226,
emerging,remove_multiyear_growth,C0159,太阳辐照预测与光伏环境建模,44.0,44.0,74.2147682825649,
emerging,remove_multiyear_growth,C0186,煤热解气化与煤质特性,19.0,12.0,88.96527201611948,
emerging,remove_multiyear_growth,C0191,固态储氢材料与反应器,38.0,37.0,80.36031764845323,
emerging,remove_multiyear_growth,C0193,多设备温控与智能散热,33.0,28.0,84.21832404883253,
emerging,remove_multiyear_growth,C0210,地热资源开发与换热,11.0,12.0,88.96527201611947,
emerging,remove_multiyear_growth,C0216,电力可靠性与电气安全,32.0,34.0,82.25080004741021,
emerging,remove_multiyear_growth,C0227,空调通风与空气处理,30.0,31.0,83.49531824108095,
emerging,remove_multiyear_growth,C0246,虚拟电厂资源聚合与调度,23.0,25.0,85.21986488088183,
emerging,remove_multiyear_growth,C0251,充电站选址与充电调度,39.0,39.0,79.51878629844732,
emerging,remove_multiyear_growth,C0252,热泵与区域供热供冷,42.0,41.0,78.97949508119,
emerging,remove_multiyear_growth,C0258,综合能源系统协同管理与优化调度,40.0,40.0,79.09209434633165,
emerging,remove_multiyear_growth,C0265,覆冰冻结与除冰传热,8.0,7.0,90.39943107739718,
emerging,remove_multiyear_growth,C0294,电池管理与均衡控制,16.0,8.0,90.04385445063411,
emerging,remove_multiyear_growth,C0308,变电站自动化与电网监控,3.0,2.0,94.58338271897594,
emerging,remove_multiyear_growth,C0327,风速与风电出力预测,31.0,27.0,84.4731539646794,
emerging,remove_multiyear_growth,C0348,智能电网信息安全与韧性,28.0,29.0,84.15313500059263,
emerging,remove_multiyear_growth,C0351,输配电线路视觉巡检与无人机检测,15.0,21.0,86.63624511082138,
emerging,remove_multiyear_growth,C0356,电力知识处理与智能决策系统,2.0,3.0,93.88408201967523,
emerging,remove_multiyear_growth,C0381,光伏发电功率预测方法与装置,7.0,9.0,89.81865592035085,
emerging,remove_multiyear_growth,C0435,智能电表物联网与用能监测,13.0,16.0,87.73260637667417,
emerging,remove_multiyear_growth,C0443,建筑能效与居民供热用能,37.0,36.0,80.4432855280313,
emerging,remove_multiyear_growth,C0446,电力扰动孤岛及异常识别算法,10.0,15.0,88.19485599146616,
emerging,remove_multiyear_growth,C0463,区域供热预测与热系统建模,9.0,14.0,88.3430129192841,
emerging,remove_multiyear_growth,C0473,二氧化碳地质封存与驱油,36.0,38.0,79.95140452767572,
emerging,remove_multiyear_growth,C0533,氮化镓功率与结器件,6.0,5.0,91.72691715064596,
emerging,remove_multiyear_growth,C0534,氢能技术经济与生命周期,34.0,42.0,78.4461301410454,
emerging,remove_multiyear_growth,C0542,光伏组件故障与缺陷检测,18.0,17.0,87.57852317174351,
emerging,remove_multiyear_growth,C0566,蒸汽重整制氢与合成气,17.0,10.0,89.56975228161669,
emerging,remove_multiyear_growth,C0600,直接空气捕碳,20.0,20.0,86.6421713879341,
emerging,remove_multiyear_growth,C0606,地热资源勘探与储层建模,5.0,6.0,90.4053573545099,
emerging,remove_multiyear_growth,C0656,动力电池梯次利用,22.0,18.0,87.0688633400498,
emerging,remove_multiyear_growth,C0665,换热器结构与传热强化,29.0,32.0,83.12788906009246,
emerging,remove_multiyear_growth,C0686,电网灾害韧性与恢复,25.0,22.0,86.19177432736754,
emerging,remove_multiyear_growth,C0713,电价预测,14.0,24.0,85.36802180869978,
emerging,remove_multiyear_growth,C0725,废塑料回收与转化,41.0,35.0,81.4092686974043,
emerging,remove_recent_growth,C0024,海洋资源开发与海上工程,24.0,24.0,86.70261941448382,
emerging,remove_recent_growth,C0048,配电网柔性调度与协同规划,26.0,28.0,86.00924499229583,
emerging,remove_recent_growth,C0091,等离子体湍流与不稳定性,21.0,21.0,87.67334360554699,
emerging,remove_recent_growth,C0098,建筑与工业冷却节能,27.0,32.0,84.70980996404724,
emerging,remove_recent_growth,C0115,二氧化碳吸收溶解与水合物,35.0,33.0,83.5130970724191,
emerging,remove_recent_growth,C0121,波浪能装置与海洋水动力,12.0,19.0,88.34103749357986,
emerging,remove_recent_growth,C0124,电力系统碳计量与低碳调度,4.0,3.0,95.59322033898306,
emerging,remove_recent_growth,C0130,能源网络安全与隐私保护,1.0,1.0,96.91833590138673,
emerging,remove_recent_growth,C0140,厌氧微生物产甲烷机制,43.0,43.0,76.43040575243964,
emerging,remove_recent_growth,C0159,太阳辐照预测与光伏环境建模,44.0,44.0,76.21468926553672,
emerging,remove_recent_growth,C0186,煤热解气化与煤质特性,19.0,26.0,86.20441705187467,
emerging,remove_recent_growth,C0191,固态储氢材料与反应器,38.0,34.0,83.22547508988185,
emerging,remove_recent_growth,C0193,多设备温控与智能散热,33.0,39.0,82.11093990755008,
emerging,remove_recent_growth,C0210,地热资源开发与换热,11.0,12.0,89.72778633795582,
emerging,remove_recent_growth,C0216,电力可靠性与电气安全,32.0,36.0,82.326656394453,
emerging,remove_recent_growth,C0227,空调通风与空气处理,30.0,35.0,83.01489470980997,
emerging,remove_recent_growth,C0246,虚拟电厂资源聚合与调度,23.0,16.0,88.66974833076527,
emerging,remove_recent_growth,C0251,充电站选址与充电调度,39.0,38.0,82.17770929635336,
emerging,remove_recent_growth,C0252,热泵与区域供热供冷,42.0,42.0,78.93682588597842,
emerging,remove_recent_growth,C0258,综合能源系统协同管理与优化调度,40.0,37.0,82.27015921931175,
emerging,remove_recent_growth,C0265,覆冰冻结与除冰传热,8.0,10.0,90.03595274781715,
emerging,remove_recent_growth,C0294,电池管理与均衡控制,16.0,23.0,87.15973292244479,
emerging,remove_recent_growth,C0308,变电站自动化与电网监控,3.0,4.0,95.27478171545968,
emerging,remove_recent_growth,C0327,风速与风电出力预测,31.0,30.0,84.98202362609142,
emerging,remove_recent_growth,C0348,智能电网信息安全与韧性,28.0,22.0,87.20082177709297,
emerging,remove_recent_growth,C0351,输配电线路视觉巡检与无人机检测,15.0,20.0,88.09964047252183,
emerging,remove_recent_growth,C0356,电力知识处理与智能决策系统,2.0,2.0,95.99383667180275,
emerging,remove_recent_growth,C0381,光伏发电功率预测方法与装置,7.0,5.0,93.0765279917822,
emerging,remove_recent_growth,C0435,智能电表物联网与用能监测,13.0,17.0,88.64920390344118,
emerging,remove_recent_growth,C0443,建筑能效与居民供热用能,37.0,40.0,82.06471494607086,
emerging,remove_recent_growth,C0446,电力扰动孤岛及异常识别算法,10.0,9.0,90.24139702105803,
emerging,remove_recent_growth,C0463,区域供热预测与热系统建模,9.0,14.0,89.06522855675398,
emerging,remove_recent_growth,C0473,二氧化碳地质封存与驱油,36.0,31.0,84.73035439137134,
emerging,remove_recent_growth,C0533,氮化镓功率与结器件,6.0,6.0,92.52182845403183,
emerging,remove_recent_growth,C0534,氢能技术经济与生命周期,34.0,25.0,86.32254750898818,
emerging,remove_recent_growth,C0542,光伏组件故障与缺陷检测,18.0,11.0,89.73805855161785,
emerging,remove_recent_growth,C0566,蒸汽重整制氢与合成气,17.0,27.0,86.08115048793013,
emerging,remove_recent_growth,C0600,直接空气捕碳,20.0,15.0,88.86492039034411,
emerging,remove_recent_growth,C0606,地热资源勘探与储层建模,5.0,7.0,91.49974319465844,
emerging,remove_recent_growth,C0656,动力电池梯次利用,22.0,8.0,90.33384694401644,
emerging,remove_recent_growth,C0665,换热器结构与传热强化,29.0,29.0,85.61376476630713,
emerging,remove_recent_growth,C0686,电网灾害韧性与恢复,25.0,18.0,88.56702619414483,
emerging,remove_recent_growth,C0713,电价预测,14.0,13.0,89.09604519774011,
emerging,remove_recent_growth,C0725,废塑料回收与转化,41.0,41.0,79.3477144324602,
emerging,remove_trend,C0024,海洋资源开发与海上工程,24.0,24.0,86.30104006163329,
emerging,remove_trend,C0048,配电网柔性调度与协同规划,26.0,22.0,86.73921417565485,
emerging,remove_trend,C0091,等离子体湍流与不稳定性,21.0,18.0,88.36671802773498,
emerging,remove_trend,C0098,建筑与工业冷却节能,27.0,25.0,85.91583204930662,
emerging,remove_trend,C0115,二氧化碳吸收溶解与水合物,35.0,34.0,82.8871340523883,
emerging,remove_trend,C0121,波浪能装置与海洋水动力,12.0,12.0,89.65716486902929,
emerging,remove_trend,C0124,电力系统碳计量与低碳调度,4.0,3.0,94.81895223420648,
emerging,remove_trend,C0130,能源网络安全与隐私保护,1.0,1.0,96.0708782742681,
emerging,remove_trend,C0140,厌氧微生物产甲烷机制,43.0,43.0,78.13463020030818,
emerging,remove_trend,C0159,太阳辐照预测与光伏环境建模,44.0,44.0,76.53601694915254,
emerging,remove_trend,C0186,煤热解气化与煤质特性,19.0,13.0,89.48382126348228,
emerging,remove_trend,C0191,固态储氢材料与反应器,38.0,36.0,81.77966101694916,
emerging,remove_trend,C0193,多设备温控与智能散热,33.0,32.0,83.39271956856703,
emerging,remove_trend,C0210,地热资源开发与换热,11.0,14.0,89.41640986132514,
emerging,remove_trend,C0216,电力可靠性与电气安全,32.0,33.0,83.26752696456086,
emerging,remove_trend,C0227,空调通风与空气处理,30.0,30.0,84.98170261941449,
emerging,remove_trend,C0246,虚拟电厂资源聚合与调度,23.0,23.0,86.71032357473035,
emerging,remove_trend,C0251,充电站选址与充电调度,39.0,40.0,80.1328967642527,
emerging,remove_trend,C0252,热泵与区域供热供冷,42.0,41.0,79.89695685670262,
emerging,remove_trend,C0258,综合能源系统协同管理与优化调度,40.0,37.0,81.31741140215716,
emerging,remove_trend,C0265,覆冰冻结与除冰传热,8.0,9.0,90.67796610169492,
emerging,remove_trend,C0294,电池管理与均衡控制,16.0,17.0,88.48228043143297,
emerging,remove_trend,C0308,变电站自动化与电网监控,3.0,2.0,95.04044684129433,
emerging,remove_trend,C0327,风速与风电出力预测,31.0,29.0,85.20801232665639,
emerging,remove_trend,C0348,智能电网信息安全与韧性,28.0,28.0,85.64137134052389,
emerging,remove_trend,C0351,输配电线路视觉巡检与无人机检测,15.0,19.0,88.1596687211094,
emerging,remove_trend,C0356,电力知识处理与智能决策系统,2.0,4.0,94.74191063174112,
emerging,remove_trend,C0381,光伏发电功率预测方法与装置,7.0,7.0,91.4580123266564,
emerging,remove_trend,C0435,智能电表物联网与用能监测,13.0,20.0,87.88520801232666,
emerging,remove_trend,C0443,建筑能效与居民供热用能,37.0,35.0,82.64637904468412,
emerging,remove_trend,C0446,电力扰动孤岛及异常识别算法,10.0,15.0,89.38751926040062,
emerging,remove_trend,C0463,区域供热预测与热系统建模,9.0,11.0,89.83532357473035,
emerging,remove_trend,C0473,二氧化碳地质封存与驱油,36.0,38.0,81.30296610169492,
emerging,remove_trend,C0533,氮化镓功率与结器件,6.0,6.0,92.10323574730354,
emerging,remove_trend,C0534,氢能技术经济与生命周期,34.0,39.0,81.22592449922959,
emerging,remove_trend,C0542,光伏组件故障与缺陷检测,18.0,16.0,88.53043143297381,
emerging,remove_trend,C0566,蒸汽重整制氢与合成气,17.0,8.0,91.2846687211094,
emerging,remove_trend,C0600,直接空气捕碳,20.0,10.0,90.12904468412944,
emerging,remove_trend,C0606,地热资源勘探与储层建模,5.0,5.0,92.59919106317412,
emerging,remove_trend,C0656,动力电池梯次利用,22.0,27.0,85.76656394453005,
emerging,remove_trend,C0665,换热器结构与传热强化,29.0,31.0,84.90466101694915,
emerging,remove_trend,C0686,电网灾害韧性与恢复,25.0,26.0,85.82434514637904,
emerging,remove_trend,C0713,电价预测,14.0,21.0,87.85150231124808,
emerging,remove_trend,C0725,废塑料回收与转化,41.0,42.0,79.75250385208012,
emerging,remove_quarter_consistency,C0024,海洋资源开发与海上工程,24.0,12.0,88.10135250813217,
emerging,remove_quarter_consistency,C0048,配电网柔性调度与协同规划,26.0,31.0,84.27495291902072,
emerging,remove_quarter_consistency,C0091,等离子体湍流与不稳定性,21.0,24.0,85.9613079952063,
emerging,remove_quarter_consistency,C0098,建筑与工业冷却节能,27.0,17.0,86.86868686868686,
emerging,remove_quarter_consistency,C0115,二氧化碳吸收溶解与水合物,35.0,37.0,80.26878959082349,
emerging,remove_quarter_consistency,C0121,波浪能装置与海洋水动力,12.0,15.0,87.58774182502995,
emerging,remove_quarter_consistency,C0124,电力系统碳计量与低碳调度,4.0,5.0,93.88803287108372,
emerging,remove_quarter_consistency,C0130,能源网络安全与隐私保护,1.0,1.0,95.71991097414826,
emerging,remove_quarter_consistency,C0140,厌氧微生物产甲烷机制,43.0,43.0,77.65793528505392,
emerging,remove_quarter_consistency,C0159,太阳辐照预测与光伏环境建模,44.0,44.0,76.0657421674371,
emerging,remove_quarter_consistency,C0186,煤热解气化与煤质特性,19.0,21.0,86.57764081492894,
emerging,remove_quarter_consistency,C0191,固态储氢材料与反应器,38.0,40.0,79.04468412942988,
emerging,remove_quarter_consistency,C0193,多设备温控与智能散热,33.0,30.0,84.4889573703133,
emerging,remove_quarter_consistency,C0210,地热资源开发与换热,11.0,14.0,87.71614449580551,
emerging,remove_quarter_consistency,C0216,电力可靠性与电气安全,32.0,28.0,84.92552645095017,
emerging,remove_quarter_consistency,C0227,空调通风与空气处理,30.0,27.0,85.28505392912172,
emerging,remove_quarter_consistency,C0246,虚拟电厂资源聚合与调度,23.0,26.0,85.55041944872454,
emerging,remove_quarter_consistency,C0251,充电站选址与充电调度,39.0,41.0,77.95754151686356,
emerging,remove_quarter_consistency,C0252,热泵与区域供热供冷,42.0,38.0,80.0462249614792,
emerging,remove_quarter_consistency,C0258,综合能源系统协同管理与优化调度,40.0,42.0,77.94898133881183,
emerging,remove_quarter_consistency,C0265,覆冰冻结与除冰传热,8.0,11.0,88.8717685327855,
emerging,remove_quarter_consistency,C0294,电池管理与均衡控制,16.0,18.0,86.81732580037664,
emerging,remove_quarter_consistency,C0308,变电站自动化与电网监控,3.0,4.0,94.05067625406608,
emerging,remove_quarter_consistency,C0327,风速与风电出力预测,31.0,35.0,82.43451463790447,
emerging,remove_quarter_consistency,C0348,智能电网信息安全与韧性,28.0,32.0,83.64149974319464,
emerging,remove_quarter_consistency,C0351,输配电线路视觉巡检与无人机检测,15.0,10.0,89.65074473549049,
emerging,remove_quarter_consistency,C0356,电力知识处理与智能决策系统,2.0,2.0,94.26468070535866,
emerging,remove_quarter_consistency,C0381,光伏发电功率预测方法与装置,7.0,8.0,90.24995719910974,
emerging,remove_quarter_consistency,C0435,智能电表物联网与用能监测,13.0,16.0,87.24533470296181,
emerging,remove_quarter_consistency,C0443,建筑能效与居民供热用能,37.0,39.0,79.40421160760144,
emerging,remove_quarter_consistency,C0446,电力扰动孤岛及异常识别算法,10.0,13.0,87.75894538606404,
emerging,remove_quarter_consistency,C0463,区域供热预测与热系统建模,9.0,6.0,91.48262283855505,
emerging,remove_quarter_consistency,C0473,二氧化碳地质封存与驱油,36.0,34.0,82.90532443074817,
emerging,remove_quarter_consistency,C0533,氮化镓功率与结器件,6.0,7.0,91.02893340181475,
emerging,remove_quarter_consistency,C0534,氢能技术经济与生命周期,34.0,33.0,83.07652799178223,
emerging,remove_quarter_consistency,C0542,光伏组件故障与缺陷检测,18.0,20.0,86.65468241739428,
emerging,remove_quarter_consistency,C0566,蒸汽重整制氢与合成气,17.0,19.0,86.77452491011813,
emerging,remove_quarter_consistency,C0600,直接空气捕碳,20.0,22.0,86.39787707584317,
emerging,remove_quarter_consistency,C0606,地热资源勘探与储层建模,5.0,3.0,94.110597500428,
emerging,remove_quarter_consistency,C0656,动力电池梯次利用,22.0,25.0,85.56753980482794,
emerging,remove_quarter_consistency,C0665,换热器结构与传热强化,29.0,23.0,86.03834959767164,
emerging,remove_quarter_consistency,C0686,电网灾害韧性与恢复,25.0,29.0,84.69440164355417,
emerging,remove_quarter_consistency,C0713,电价预测,14.0,9.0,89.75346687211095,
emerging,remove_quarter_consistency,C0725,废塑料回收与转化,41.0,36.0,80.60263653483992,
emerging,remove_institution_expansion,C0024,海洋资源开发与海上工程,24.0,19.0,88.01147063858929,
emerging,remove_institution_expansion,C0048,配电网柔性调度与协同规划,26.0,25.0,86.48347885636022,
emerging,remove_institution_expansion,C0091,等离子体湍流与不稳定性,21.0,18.0,88.10135250813217,
emerging,remove_institution_expansion,C0098,建筑与工业冷却节能,27.0,28.0,85.8714261256634,
emerging,remove_institution_expansion,C0115,二氧化碳吸收溶解与水合物,35.0,35.0,82.11778804999143,
emerging,remove_institution_expansion,C0121,波浪能装置与海洋水动力,12.0,12.0,89.23129601095702,
emerging,remove_institution_expansion,C0124,电力系统碳计量与低碳调度,4.0,3.0,94.5557267591166,
emerging,remove_institution_expansion,C0130,能源网络安全与隐私保护,1.0,1.0,96.66153055983564,
emerging,remove_institution_expansion,C0140,厌氧微生物产甲烷机制,43.0,43.0,77.55093305940764,
emerging,remove_institution_expansion,C0159,太阳辐照预测与光伏环境建模,44.0,44.0,76.38674884437597,
emerging,remove_institution_expansion,C0186,煤热解气化与煤质特性,19.0,17.0,88.54648176682075,
emerging,remove_institution_expansion,C0191,固态储氢材料与反应器,38.0,37.0,81.49289505221708,
emerging,remove_institution_expansion,C0193,多设备温控与智能散热,33.0,33.0,83.42321520287622,
emerging,remove_institution_expansion,C0210,地热资源开发与换热,11.0,13.0,89.08577298407808,
emerging,remove_institution_expansion,C0216,电力可靠性与电气安全,32.0,27.0,86.085430576956,
emerging,remove_institution_expansion,C0227,空调通风与空气处理,30.0,32.0,84.16795069337442,
emerging,remove_institution_expansion,C0246,虚拟电厂资源聚合与调度,23.0,15.0,88.58072247902757,
emerging,remove_institution_expansion,C0251,充电站选址与充电调度,39.0,39.0,81.17616846430407,
emerging,remove_institution_expansion,C0252,热泵与区域供热供冷,42.0,41.0,79.63105632597158,
emerging,remove_institution_expansion,C0258,综合能源系统协同管理与优化调度,40.0,40.0,80.32871083718541,
emerging,remove_institution_expansion,C0265,覆冰冻结与除冰传热,8.0,9.0,90.1386748844376,
emerging,remove_institution_expansion,C0294,电池管理与均衡控制,16.0,15.0,88.58072247902756,
emerging,remove_institution_expansion,C0308,变电站自动化与电网监控,3.0,4.0,94.41020373223763,
emerging,remove_institution_expansion,C0327,风速与风电出力预测,31.0,31.0,84.18079096045197,
emerging,remove_institution_expansion,C0348,智能电网信息安全与韧性,28.0,29.0,85.79866461222393,
emerging,remove_institution_expansion,C0351,输配电线路视觉巡检与无人机检测,15.0,20.0,87.93442903612394,
emerging,remove_institution_expansion,C0356,电力知识处理与智能决策系统,2.0,2.0,95.22342064714944,
emerging,remove_institution_expansion,C0381,光伏发电功率预测方法与装置,7.0,7.0,91.46550248245164,
emerging,remove_institution_expansion,C0435,智能电表物联网与用能监测,13.0,8.0,90.82348912857388,
emerging,remove_institution_expansion,C0443,建筑能效与居民供热用能,37.0,34.0,82.70844033555899,
emerging,remove_institution_expansion,C0446,电力扰动孤岛及异常识别算法,10.0,11.0,89.36825885978429,
emerging,remove_institution_expansion,C0463,区域供热预测与热系统建模,9.0,10.0,89.90326998801575,
emerging,remove_institution_expansion,C0473,二氧化碳地质封存与驱油,36.0,38.0,81.42869371682932,
emerging,remove_institution_expansion,C0533,氮化镓功率与结器件,6.0,5.0,92.31296010957028,
emerging,remove_institution_expansion,C0534,氢能技术经济与生命周期,34.0,36.0,81.77110083889745,
emerging,remove_institution_expansion,C0542,光伏组件故障与缺陷检测,18.0,21.0,87.6819037835987,
emerging,remove_institution_expansion,C0566,蒸汽重整制氢与合成气,17.0,22.0,87.20253381270331,
emerging,remove_institution_expansion,C0600,直接空气捕碳,20.0,23.0,86.89436740284198,
emerging,remove_institution_expansion,C0606,地热资源勘探与储层建模,5.0,6.0,91.81218969354562,
emerging,remove_institution_expansion,C0656,动力电池梯次利用,22.0,24.0,86.74884437596303,
emerging,remove_institution_expansion,C0665,换热器结构与传热强化,29.0,30.0,84.5959595959596,
emerging,remove_institution_expansion,C0686,电网灾害韧性与恢复,25.0,26.0,86.18387262455059,
emerging,remove_institution_expansion,C0713,电价预测,14.0,14.0,88.60212292415682,
emerging,remove_institution_expansion,C0725,废塑料回收与转化,41.0,42.0,79.33145009416197,
potential,remove_patents,U0246,虚拟电厂资源聚合、调度与市场履约,1.0,1.0,92.85714285714286,U0246
potential,remove_patents,U0650,空气源热泵设备、运行与系统应用,3.0,2.0,78.57142857142857,U0650
potential,remove_patents,U0356_KG,电力知识图谱与知识问答,2.0,4.0,55.35714285714286,U0356_KG
potential,remove_patents,U0356_LLM,电力大模型辅助决策与运维,3.0,3.0,67.85714285714286,U0356_LLM
potential,remove_applicants,U0246,虚拟电厂资源聚合、调度与市场履约,1.0,1.0,90.625,U0246
potential,remove_applicants,U0650,空气源热泵设备、运行与系统应用,3.0,2.0,71.875,U0650
potential,remove_applicants,U0356_KG,电力知识图谱与知识问答,2.0,4.0,60.9375,U0356_KG
potential,remove_applicants,U0356_LLM,电力大模型辅助决策与运维,3.0,3.0,65.625,U0356_LLM
potential,remove_policy,U0246,虚拟电厂资源聚合、调度与市场履约,1.0,2.0,75.0,U0246
potential,remove_policy,U0650,空气源热泵设备、运行与系统应用,3.0,4.0,25.0,U0650
potential,remove_policy,U0356_KG,电力知识图谱与知识问答,2.0,1.0,100.0,U0356_KG
potential,remove_policy,U0356_LLM,电力大模型辅助决策与运维,3.0,3.0,50.0,U0356_LLM
