unit_id,row_id,source,title,rule_status,rule_reason,excerpt,stage,review_status,review_reason,current_rule_status,apply_override,rule_disagreement_before_correction,reviewer,shown_chars
U0246,4902276,patent,一种虚拟电厂分布式优化与可行域分析方法及系统,strict,题名明确虚拟电厂且有聚合/运行/市场任务,"本发明公开一种虚拟电厂分布式优化与可行域分析方法及系统,包括:建立虚拟电厂与配电网的交互物理模型;基于交互物理模型,通过Lyapunov优化理论对由储能系统荷电状态引发的广域与邻域时间耦合约束进行松弛解耦,将虚拟电厂的多时段优化问题转化为单时段优化子问题;针对单时段优化子问题,采用基于混合策略改进的粒子群算法HSIPSO并将其融入ADMM分布式优化框架,形成ADMM‐HSIPSO算法,对单时段优化子问题的分布式求解;将多时段虚拟电厂可行域表征问题转化为各调度时段可行域的计算问题;构建虚拟电厂可行域的数学模型,并采用ADMM‐HSIPSO算法进行求解;实现配电网调度功率在各虚拟电厂间的最优分配与",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0246,5004169,patent,一种虚拟电厂多源数据融合处理硬件的实现方法,strict,题名明确虚拟电厂且有聚合/运行/市场任务,"本发明提供一种虚拟电厂多源数据融合处理硬件的实现方法,涉及虚拟电厂数据处理技术领域。为解决现有虚拟电厂多源数据融合依赖通用处理器和软件处理,存在实时性差、功耗高、稳定性不足、扩展性弱等技术缺陷,本发明采用异构集成架构,搭建多模块协同的专用处理硬件,依次实现多源数据采集、硬件化预处理、FPGA+MCU异构并行融合计算、闭环控制与双模式通信、分层存储及硬件集成调试,同时集成功耗管理、冗余备份及标准化模块化设计。本发明将核心数据处理流程硬件化,大幅降低数据处理延迟与功耗,提升数据融合精度与系统稳定性,可灵活适配不同规模虚拟电厂的多源异构数据源,无缝对接现有调控平台,降低部署与维护成本。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,293
U0356_KG,4605937,paper,Large Language Model Applications in Power Systems: A Comprehensive Review and Outlook,excluded,未发现该分析单元明确技术对象,"Modern power systems are evolving due to increasing penetration of renewable energy sources, deeper participation of the demand side, and widespread deployment of advanced information and digital technologies. As a result, system operation and control are becoming increasingly challenging. Large lan",heldout,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4722397,paper,An Online Operational Status Evaluation Method for Smart Meters in Power System Based on Cross-Modal Perception Using Large Language Models,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"With the large-scale deployment of smart electricity meters in China, power companies need online methods that can evaluate meter operating status and locate faulty units without field inspection. Meter data are inherently multimodal. They combine time-series measurements with textual event logs. Th",heldout,strict,电表状态分析明确用检索增强知识图谱,pending,True,True,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4768807,paper,A QUANTUM ENHANCED DEEP REINFORCEMENT LEARNING FRAMEWORK FOR INTELLIGENT SMART GRID ENERGY OPTIMIZATION UNDER DYNAMIC LOAD CONDITIONS,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"The interconnection of renewable energy sources and variable electricity consumption has introduced new challenges to smart grid energy management, including energy imbalances, high operational expenses, and grid instability. Although deep reinforcement learning and quantum-inspired optimization tec",heldout,excluded,knowledge base指知识贡献而非知识库技术，正文为一般强化学习,pending,True,True,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4641097,paper,Intelligent mining of generation operation rules for cascade hydropower reservoirs driven by large language models and knowledge graphs,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,,heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0356_KG,4406860,paper,Power system fault analysis and expert system knowledge base construction,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"This study addresses fault diagnosis in power systems, highlighting the integration of expert systems and knowledge bases. By combining ship power system structures with fault classification, it employs fault tree analysis and the analytic hierarchy process to evaluate fault event weights. The exper",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4674422,paper,Automatic completion algorithm for knowledge graphs in power market based on convolutional neural network,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"Inderscience is a global company, a dynamic leading independent journal publisher disseminates the latest research across the broad fields of science, engineering and technology; management, public and business administration; environment, ecological economics and sustainable development; computing,",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4558428,paper,DiGraph-Enabled Digital Twin with Machine Learning for SCADA Cyber-Attack Flow Analysis in Industry 5.0 Smart Grids,strict,正文研究目的/发明声明局部同时明确对象与任务,"This paper presents the DT-ML-CAFA (Digital Twin and Machine Learning empowered Cyber Attacking Flow Analysis) model for SCADA-based Industry 5.0 smart grids. A Directed Graph (DiGraph)-based knowledge graph constructs digital twins of SCADA components-IEDs, circuit breakers, network switches, and t",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4513714,paper,"Development and analysis of power grid failure scenarios using ontology, power flow model, and knowledge graph",strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"Power grids are complex systems that play an important role in many processes and are essential for the functioning of key services to society. Component failure can lead to cascading effects, equipment damage, and potential blackouts. In this paper, an ontology is used to formalize knowledge about ",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4492628,paper,Graph-Augmented Fault Diagnosis in Power Systems with Imbalanced Text Data: A Knowledge Extraction and Agent-Based Reasoning Framework,strict,正文研究目的/发明声明局部同时明确对象与任务,"Fault diagnosis in modern power systems increasingly depends on unstructured operation and maintenance (O&M) logs, yet real-world logs are often small in scale and highly imbalanced across fault types, which degrades the generalizability of standard neural models. This paper proposes a graph-augment",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4558636,paper,DiGraph-Enabled Digital Twin with Machine Learning for SCADA Cyber-Attack Flow Analysis in Industry 5.0 Smart Grids,strict,正文研究目的/发明声明局部同时明确对象与任务,"This paper presents the DT-ML-CAFA (Digital Twin and Machine Learning empowered Cyber Attacking Flow Analysis) model for SCADA-based Industry 5.0 smart grids. A Directed Graph (DiGraph)-based knowledge graph constructs digital twins of SCADA components-IEDs, circuit breakers, network switches, and t",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4387391,paper,Generation method of power grid fault disposal plan based on knowledge graph reasoning,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"Traditional rule-based systems struggle with complex power grid faults due to limited flexibility and dynamic response. This study proposes an automated fault disposal approach using a power grid fault knowledge graph combined with reasoning algorithms. The system models equipment, fault types, and ",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4893887,patent,基于用户行为的生态环保监测方法,excluded,未发现该分析单元明确技术对象,"本发明涉及基于用户行为的生态环保监测方法,包括:从家庭办公出行场景中采集多源数据;其中,所述多源数据包括:电力水资源燃料消耗记录;对所述多源数据,检测出高消耗事件,确定事件关联序列;基于所述事件关联序列,获取关键行为特征;根据关键行为特征集生成场景特定关联模型,确定优化规则;采用优化规则对实时采集数据进行迭代匹配,得到个性化环保建议。本发明通过数据同步与行为分析的深度融合,提供高效、个性化的资源节约方案,显著提升多场景下的环保效率与智能化水平。",heldout,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,224
U0356_KG,4901574,patent,一种智能变电站安全措施校核方法及系统,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"一种智能变电站安全措施校核方法及系统,包括:获取变电站二次系统拓扑结构、设备信息和历史安措票数据,构建四元知识图谱;根据四元知识图谱,结合记忆引导反射决策推理机制提取检修任务的多模态特征并识别检修场景类型,通过分布式引导局部搜索算法优化规则推理过程,生成针对特定检修场景的最优安措操作集合;通过记忆引导决策推理机制自动识别关联回路并确定最小安全隔离范围,根据设备实时状态动态生成最小安全操作集并自适应调整操作步骤;结合解缠变分多重图表示学习和分布式引导局部搜索算法构建操作依赖关系模型,实现操作顺序合规性校验、风险等级评估和动态可视化预警。该发明实现智能变电站安全措施的精准制定、动态调整和风险预警。",heldout,strict,变电站安措四元知识图谱与推理,pending,True,True,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4938079,patent,一种新能源并网点电能质量扰动溯源与主动治理方法及系统,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"本发明公开了一种新能源并网点电能质量扰动溯源与主动治理方法及系统,属于电力系统电能质量监测与治理技术领域。包括:建立覆盖新能源并网点、关键母线及敏感负荷节点的多级监测网络,各节点部署的监测终端同步提取本地电能质量指标特征向量并汇聚至中心主站;中心主站基于汇聚数据,融合电气距离权重与特征时序相关性计算节点间扰动关联度,采用社区发现算法识别高关联度节点集群,并结合时序领先性、电气中心性等多维判据智能推断最可能扰动源节点及其特征画像;根据溯源结果,从预设治理策略知识库匹配最优策略,自动生成并下发针对扰动源节点、邻近治理装置及受影响负荷的分层差异化协同治理指令,实现从扰动感知到精准抑制的闭环主动治理。",heldout,strict,电能质量治理策略知识库匹配与控制,pending,True,True,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4882973,patent,基于电网安全管理的数据安全全路径监测方法,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明涉及一种基于电网安全管理的数据安全全路径监测方法,是针对解决现有数字电网的数据安全技术中数据安全全路径监测同时,缺少完善法律法规及案例的上传,及安保人员的管理,并结合人工智能技术深度融合管理的问题。其要点是该方法通过统一的操作界面接入原始日志数据的数据库审计和API监控,形成数据安全防御体系,数据链路和敏感数据链路分别形成从终端‐应用‐API‐数据库的完整传输路径,多条路径组成完整的数据流转拓扑;同时,引入合规关联模型和场景日志模型,并结合CNN卷积神经网络学习识别与抽取安保人员操作过程产生和潜在的数据安全风险,做出预警和干预,生产新案例库,并引入和生成新知识图谱,自动化审计预警与报告。",heldout,excluded,数据法律合规与人员审计，超出技术运行任务,strict,True,True,Codex辅助阅读，非独立专家盲审,300
U0356_KG,4909915,patent,一种多能源离群点协同检测方法及系统,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明公开了多能源离群点协同检测方法及系统。本方法首先通过采集电力、热力、燃气等多源异构数据构建知识图谱,实现系统全景数字化映射;进而基于图谱拓扑路径运用动态模态分解提取多时间尺度主导动态模态及跨能源耦合规律;随后构建状态空间追踪系统轨迹,划分稳定、过渡与临界域以实现前瞻性预警;预警触发后融合多源数据构建时空证据链,采用置信传播算法分布式计算异常置信度;最后结合置信度分布与知识图谱因果关系,通过因果推理模型定位根因并生成包含评估与处置建议的解决方案。实现了对多能源系统运行状态的实时全景感知、从稳定域到临界域的前瞻性预警、以及对异常根本原因的精准定位与处置。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,281
U0356_KG,4889595,patent,基于电力AI应用场景的评测双层目录构建方法及系统,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明公开了基于电力AI应用场景的评测双层目录构建方法及系统。方法包括:获取业务规范文档;分析业务规范文档,以得到核心要素,其中,核心要素包括业务场景、观测对象及其属性;基于核心要素构建多级嵌套结构,以得到初步双层目录;对初步双层目录进行评审和调整,以得到调整后的双层目录;利用历史业务数据校验以及完善调整后的双层目录,以得到校正后的双层目录;对校正后的双层目录进行最终审核,以得到评测双层目录。通过实施本发明的方法可解决传统知识图谱在垂直业务场景应用中的结构层级化关系模糊、业务与技术团队协同语义框架缺失以及构建成本高昂的三大问题,以实现高效、低成本且紧密结合业务逻辑的知识图谱构建。",heldout,pending,电力AI评测目录的通用知识结构，技术运行对应不足,strict,True,True,Codex辅助阅读，非独立专家盲审,293
U0356_KG,4892957,patent,一种融合多模态数据与RAG技术的电力设计知识库构建方法,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本发明涉及一种融合多模态数据与RAG技术的电力设计知识库构建方法,属于电力软件开发技术领域。其中,该方法包括:对多源异构原始数据进行采集和信息提取;通过对数据进行分类、专精处理与跨模态关联,构建蕴含参数、规范、案例关系的多维知识元结构;基于向量、图、关系数据库混合存储架构,分别实现语义向量高效检索、知识图谱关系管理与业务数据同步;混合检索动态优化结果,双驱动推理机制输出合规结论与依据,检索增强生成服务确保输出内容符合规范。实现了电力设计知识的体系化管理与智能化应用。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,235
U0356_KG,4924957,patent,一种基于流式数据驱动的动态知识图谱构建方法及系统,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明涉及智能运维与图谱构建技术领域,公开了一种基于流式数据驱动的动态知识图谱构建方法及系统。其中,方法包括:获取多源流式监测数据;采用时序敏感图结构卷积聚合机制进行窗口化处理;采用因果注意力引导机制挖掘候选边对集合;执行边集筛选;执行增量式共识演化任务;输出融合版本动态知识图谱。相较于现有技术中依赖离线数据和静态图模型构建的图谱方法,尤其是在面向电力设备实时运维监控场景下,无法实现异常感知与图谱结构联动演化的技术问题,由于本申请通过引入流式数据聚合、图嵌入更新与结构一致性演化等多阶段,实现了嵌入节点、边集筛选与图谱结构增量重构的闭环构建,提高了知识图谱在智慧运维场景下的结构适应性。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,295
U0356_KG,5011223,patent,一种配电设备运维检修知识库构造方法及系统,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本申请公开了一种配电设备运维检修知识库构造方法及系统,涉及知识库构建领域,其中,该方法包括:基于各配电设备的运维检修知识构建三元组;针对任一配电设备,基于该配电设备的故障文本以及各故障对应的解决方案确定该配电设备的故障率;分别计算两两配电设备之间的相似程度;基于两两配电设备之间的相似程度以及各配电设备的故障率将所有配电设备分为若干设备组;基于三元组以及各配电设备对应的设备组构建配电设备运维检修知识库。本申请旨在解决基于传统配电设备知识管理模式在处理跨设备或复合型故障时,独立知识库无法满足多设备故障综合诊断需求的问题。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,261
U0356_KG,4897036,patent,一种面向电力安规的智能问答方法及系统,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本发明公开了一种面向电力安规的智能问答方法及系统,使用大语言模型对接收的用户问题进行扩展,得到问题集合,识别其中的实体,得到实体集合,并从中确定核心实体,根据核心实体从电力安规知识图谱中检索并构建初始深度的子图,使用微调后的中文语义向量模型对子图进行语义剪枝和评估,以判断是否能直接回答用户问题,若能,则根据语义剪枝后的子图生成推理路径集合,若不能,则以子图中的叶子节点为新起点,在电力安规知识图谱中检索并构建更高深度的子图,并返回执行剪枝和评估步骤,直至生成推理路径集合,将用户问题与推理路径集合输入大语言模型,输出最终回答结果,从而提高电力安规智能问答的准确性和可靠性。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,287
U0356_KG,4929598,patent,基于多模态数据融合的输电线路故障类型推理方法,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明提供基于多模态数据融合的输电线路故障类型推理方法,涉及电气技术领域,采用专用编码器与双向交叉注意力模块,结合异步时间对齐机制,实现高频电气特征与低频视觉信息的深度融合,核心推理模块使用并行图神经网络和时序网络,对融合特征进行时空建模,并输出故障类型和定位概率,为确保诊断结果的物理合理性,引入了自适应物理引导模块,通过学习环境适应性物理参数并将电气传输规律作为约束,确保模型输出符合实际物理特性,最终,知识增强推理模块结合知识图谱、贝叶斯修正和神经符号逻辑,对深度网络输出进行校正,并生成结构化可解释报告,通过元学习策略,模型能够快速适应新线路,实现对故障的高精度、高置信度智能推理与预警。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,298
U0356_LLM,4494815,paper,米国再生可能エネルギー研究所(NREL)のCREST Wind データセット (2010-2023)を活用した米国50 州における環境便益評価:州別経済指標 (LCOE・IRR・税収)と環境指標(CO・NOx・SO・水資源保全)の分析:風況 条件・電源構成・大気質改善効果の差異が生み出す地域間格差,excluded,未发现电力对象；不能由原标签替代对象证据,本論は米国再生可能エネルギー研究所 (NREL)のCREST Wind (Cost of Renewable Energy Spreadsheet Tool)データを用いて、風力エネル ギーと再生可能エネルギーの経済効果および環 境影響に関する網羅的な分析を行ったものであ る。風力発電プロジェクトの経済波及効果は主 に風況条件、州税制度、州補助金制度、電力市 場構造、送電インフラなどの要因によって州ご とに異なる傾向が示されている。風力発電の経 済性と環境影響を網羅的に評価している。研究 では特に風力発電による初期投資効果、運用期 間の経済効果、税収効果、エネルギーコスト削 減効果などの経済波,heldout,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,4564296,paper,An Autonomous Large Language Model-Agent Framework for Transparent and Local Time Series Forecasting,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"The growing complexity of thermal power generation systems demands advanced forecasting solutions capable of integrating data analysis, model selection, and interpretability. This study proposes a modular large language model (LLM) agent framework for time series forecasting, designed to operate loc",heldout,strict,火电时序预测的本地LLM智能体，已补读,pending,True,True,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,4571581,paper,Large Language Models as Explainable Cyberattack Detectors for Energy Industrial Control Systems,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"In modern energy systems, industrial control systems (ICS) and power-system SCADA require intrusion detection that is not only accurate but also auditable by operators. The ICS intrusion-detection landscape is currently dominated by established supervised detectors. In this paper, we study whether a",heldout,pending,通用工业Modbus数据验证，电力专属任务证据不足,pending,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,4554740,paper,Predicting Power-System Dynamic Trajectories with Foundation Models,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"As power systems transition toward renewable-rich and inverter-dominated operations, accurate time-domain dynamic analysis becomes increasingly critical. Such analysis supports key operational tasks, including transient stability assessment, dynamic security analysis, contingency screening, and post",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,4452100,paper,Scalable fairness shaping with LLM-guided multi-agent reinforcement learning for peer-to-peer electricity markets,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"Peer-to-peer (P2P) energy trading is becoming central to modern distribution systems as rooftop PV and home energy management systems become pervasive, yet most existing market and reinforcement learning(RL) designs emphasize efficiency or private profit and offer little real-time guidance to ensure",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,4646133,paper,NRT-Bench: Benchmarking Multi-Turn Red-Teaming of LLM Operator Agents in Safety-Critical Control Rooms,strict,正文研究目的/发明声明局部同时明确对象与任务,"Large language model (LLM) agents are increasingly proposed as supervisory components for safety-critical systems, yet their robustness under sustained, adaptive adversarial pressure remains poorly characterized. We present NRT-Bench, a benchmark for multi-turn red-teaming of LLM agents acting as op",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,4488998,paper,Quantum Communication Networks for Secure Foundation Model Distribution Across Shanxi Power Grid Substations,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"INTRODUCTION: Foundation models deployed in power grid infrastructure face escalating security threats from advancing quantum computing capabilities, which can compromise classical encryption protecting multi-gigabyte model parameters during distributed transmission and storage across geographically",heldout,pending,模型参数安全传输属于支持设施，尚未明确辅助决策任务,strict,True,True,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,4454485,paper,"Carbon-Aware Data Center Workload Allocation: Emission Disclosure, Capacity Leasing, and Contract Reshuffling",strict,正文研究目的/发明声明局部同时明确对象与任务,"The rapid adoption of AI has driven rapid growth in computational demand, with large language models (LLMs) at the forefront since ChatGPT's debut in 2022. Meanwhile, large amounts of renewable energy are ultimately curtailed due to transmission congestion and inadequate demand. This work develops a",heldout,excluded,LLM推理负载用电优化，模型是负荷而不是决策方法,strict,True,True,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,4648096,paper,SOA: Improving Simulation Fidelity in Electrical System Modeling via Bilevel Optimization with LLMs and Fuzzy Rules,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,,heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0356_LLM,4415071,paper,Crucial Role of Foundation Models in Enhancing the Interaction of AI and Power Systems: Achieving Integrated Frameworks,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"The rapid emergence of large-scale generative artificial intelligence (GenAI) systems, or foundation models (FMs), presents a dual challenge and opportunity for global energy systems. While driving unprecedented computational demand and a sharp increase in electricity consumption for both training a",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,4426407,paper,ProOPF: Benchmarking and Improving LLMs for Professional-Grade Power Systems Optimization Modeling,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"Growing renewable penetration introduces substantial uncertainty into power system operations, necessitating frequent adaptation of dispatch objectives and constraints and challenging expertise-intensive, near-real-time modeling workflows. Large Language Models (LLMs) provide a promising avenue for ",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,5000450,patent,基于知识图谱的电网多模态数据合规监测方法,excluded,未发现该分析单元明确技术对象,"本发明涉及一种基于知识图谱的电网多模态数据合规监测方法,包括以下步骤:S1 : 获取电网的多源异构数据,并进行预处理,生成结构化与语义化的数据表示; S2 : 根据生产的结构化与语义化的数据表示,构建初始知识图谱;S3 : 根据初始知识图谱,结合时间感知机制TGN识别电网操作环境随时间变化的合规标准与规律,并通过神经符号融合,将基于规则的逻辑推理与深度神经模型结合,实现模糊条件下的合规判断,构建知识智能体;S4 : 基于知识智能体,结合深度学习与符号推理进行多模态合规分析,获取分析结果;S5:基于分析结果,结合自然语言生成技术,对违规事件自动生成解释报告。本发明实现动态智能的合规分析,显著提升",heldout,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,5078553,patent,智慧电网设备点表之资料库来源自动生成方法及系统,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,一种智慧电网设备点表之资料库来源自动生成系统包含复数电网设备、复数保护电驿及至少一监控设备该监控设备包括一智能模组、一扩充资料库及一大语言模型该扩充资料库用于储存一设备点表资料、一识别扩充资料及一路径规则资料该设备点表资料记载该复数保护电驿的状态及该复数保护电驿相关的复数控制参数该识别扩充资料用于提供该大语言模型对该设备点表资料相关连的语句进行分析该路径规则资料规定一资料库来源的格式用于提供该大语言模型生成该资料库来源该资料库来源用于指出该设备点表资料内的资料位置。; ..... 一種智慧電網設備點表之資料庫來源自動生成系統包含複數電網設備、複數保護電驛及至少一監控設備該監控設備包括一智能模組,heldout,strict,智慧电网设备点表资料库通过LLM生成与分析,pending,True,True,Codex辅助阅读，非独立专家盲审,300
U0356_LLM,4905632,patent,基于正负双向反馈的电力系统多模态智能修复系统及方法,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"一种基于正负双向反馈的电力系统多模态智能修复系统及方法中,系统包括多模态双向知识库群单元、专业多模态大模型单元、用户反馈评价单元、对比反馈微调单元;多模态双向知识库群单元包括存储有正负面评价的电力系统故障分析知识库和电力系统故障修复知识库;专业多模态大模型单元包括同时输出正负面方案的故障分析大模型和故障修复大模型;本发明创新性地同时输出正面与负面的故障分析及修复建议,使用户直观识别优先方案与风险方案,提升决策安全性与可靠性,并采用分析与修复大模型分工处理,避免了错误判断的累积与误操作,且提高了并行处理能力,同时基于用户反馈动态更新知识库并定向微调模型,形成良性闭环,增强系统的准确性与适应性。",heldout,strict,电力故障分析及修复大模型和反馈微调,pending,True,True,Codex辅助阅读，非独立专家盲审,299
U0356_LLM,4930669,patent,基于模型协同的电量预测方法、装置、设备及其存储介质,strict,正文研究目的/发明声明局部同时明确对象与任务,"本申请公开了一种基于模型协同的电量预测方法、装置、设备及其存储介质,涉及电网管理技术领域,所述方法包括:获取电网的电量数据;基于预设的多尺度深度学习模型的双注意力建模和多尺度融合,从所述电量数据中提取数值特征向量;将所述数值特征向量进行转换文本对齐处理,获得对齐语义特征;将所述对齐语义特征输入至预设的大语言模型,基于所述大语言模型的自回归生成方式预测所述电网的电量。也即,通过多尺度数值特征提取、跨模态语义对齐以及自回归时序生成,在增强大语言模型对数值时序理解能力的同时,克服了非自回归预测带来的精度与效率瓶颈,从而满足电网电量预测对高准确性与高实时性的双重需求。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,283
U0356_LLM,4949955,patent,一种基于领域知识库的电力通信专业文档多轮检索增强生成方法,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明涉及一种基于领域知识库的电力通信专业文档多轮检索增强生成方法,方法包括以下步骤:加载文本嵌入模型、向量检索引擎和大语言模型,并获取生成需求;文本嵌入模型对领域知识库文本进行分词与编码,得到第一归一化向量;向量检索引擎基于领域知识库文本构建电力通信知识库分区向量索引,将第一归一化向量存储在对应的分区向量索引中;生成需求输入大语言模型中,得到初步检索结果,对初步检索结果提取信息后,进行多轮检索,得到符合生成需求的最终目标文本。与现有技术相比,本发明具有实现融合精准检索、自动化信息提取与多轮优化等优点。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,254
U0356_LLM,4895299,patent,一种基于电网行业PDF文件的多模态大模型表格理解方法,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本发明公开了一种基于电网行业PDF文件的多模态大模型表格理解方法,先对PDF预处理,获取表格结构信息与高分辨率图像;再构建含显式行列信息的结构token,融合视觉、文本与结构特征;接着构造多任务多模态样本;然后通过LaTeX格式建模强化结构理解;最后用LoRA微调模型适配电网场景。本发明解决现有方法对电网复杂表格识别准度低、无自然语言交互、难生成标准化输出的问题,提升结构理解与问答精度,降低训练部署成本,适配电网归档与报表自动化需求,还可扩展至其他行业。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,229
